,q_date,q_year,prop_year,state,entity,utility,county_1,region_CAISO,region_ERCOT,region_ISO-NE,region_MISO,region_NYISO,region_PJM,region_SPP,region_Southeast (non-ISO),region_West (non-ISO),total_mw,type1_Battery,type1_Biofuel,type1_Biogas,type1_Biomass,type1_Coal,type1_Diesel,type1_Flywheel,type1_Gas,type1_Geothermal,type1_Gravity Rail,type1_Hybrid,type1_Hydro,type1_Landfill,type1_Methane,type1_Nuclear,type1_Offshore Wind,type1_Oil,type1_Pumped Storage,type1_Solar,type1_Steam,type1_Waste Heat,type1_Wind,type1_Wood,ia_status_Facility Study,ia_status_Feasibility Study,ia_status_IA Executed,ia_status_Operational,ia_status_System Impact Study,ia_status_Withdrawn,Join_Count,Join_Count_1,Join_Count_12,TARGET_FID_12,Join_Count_12_13,TARGET_FID_12_13,name,power,substation,type,Lat,Long,POP_SQMI,LEGAL_NAME,votes_dem,votes_rep,votes_total,votes_per_sqkm,pct_dem_lead,solar_ann_ghi_rn,avg_wind_speed_meters_per_second,tokens.1
118,9/16/2022,2022.0,2027.0,IA,MISO,Midamerican Energy Company,webster,0,0,0,1,0,0,0,0,0,145.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,9647,1,9647,Webster Substation,substation,transmission,multipolygon,42.56626556,-94.09210119,56.7,Webster County,253.0,503.0,767.0,7.3,-32.6,4.0,3.8539557,webster
119,9/20/2022,2022.0,2026.0,IA,MISO,GridUnity,cherokee,0,0,0,1,0,0,0,0,0,160.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,40366,1,40366,Little Sioux Substation,substation,distribution,multipolygon,42.64807144,-95.62523642,56.7,Cherokee County,186.0,615.0,808.0,1.7,-53.1,4.0,3.6574223,little
120,4/11/2003,2003.0,2006.0,IA,MISO,ITC Midwest,worth,0,0,0,1,0,0,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,17872,1,17872,Adams Ridge Substation,substation,distribution,multipolygon,42.52287194,-93.12454762,56.7,Hardin County,387.0,850.0,1255.0,6.9,-36.9,3.9,4.2381554,adams
121,9/15/2022,2022.0,2018.0,IA,MISO,MidAmerican Energy Company,clay,0,0,0,1,0,0,0,0,0,299.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,16561,1,16561,Clay Creek Substation,substation,distribution,multipolygon,42.50889045,-94.15041145,56.7,Webster County,441.0,545.0,1001.0,170.8,-10.4,4.0,4.1711626,clay
122,9/23/2022,2022.0,2027.0,IA,MISO,ITC Midwest,worth,0,0,0,1,0,0,0,0,0,141.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,32384,1,32384,Worth County Substation,substation,transmission,multipolygon,43.35625655,-93.29090411,56.7,Worth County,142.0,275.0,420.0,2.2,-31.7,3.9,4.5930033,worth
123,11/2/2009,2009.0,2012.0,IA,MISO,ITC Midwest,tama,0,0,0,1,0,0,0,0,0,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,22639,1,22639,Toledo Transmission Substation,substation,distribution,multipolygon,42.03641106,-92.5613312,56.7,Tama County,127.0,243.0,374.0,2.6,-31.0,3.9,3.8236835,toledo
124,12/12/2006,2006.0,2010.0,IA,MISO,ITC Midwest,howard,0,0,0,1,0,0,0,0,0,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,43511,1,43511,Rice Transmission Substation,substation,transmission,multipolygon,43.3641511,-92.37704719,56.7,Howard County,134.0,278.0,415.0,1.5,-34.7,3.8,3.9326501,rice
125,2/13/2007,2007.0,2012.0,IA,MISO,ITC Midwest,howard,0,0,0,1,0,0,0,0,0,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,17872,1,17872,Adams Ridge Substation,substation,distribution,multipolygon,42.52287194,-93.12454762,56.7,Hardin County,387.0,850.0,1255.0,6.9,-36.9,3.9,4.2381554,adams
126,6/16/2017,2017.0,2021.0,IA,MISO,ITC Midwest,hardin,0,0,0,1,0,0,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,40066,1,40066,Killdeer Substation,substation,transmission,multipolygon,43.09991883,-93.29319881,56.7,Cerro Gordo County,88.0,220.0,311.0,2.0,-42.4,3.9,4.3315969,killdeer
127,7/3/2006,2006.0,2008.0,IA,MISO,ITC Midwest,buchanan,0,0,0,1,0,0,0,0,0,23.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,17004,1,17004,Central Substation,substation,traction,multipolygon,41.01740461,-91.58664577,56.7,Henry County,462.0,1144.0,1630.0,4.6,-41.8,4.0,3.5181196,central
128,11/14/2014,2014.0,2019.0,IA,MISO,MidAmerican Energy Company,franklin,0,0,0,1,0,0,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,18041,1,18041,New Departure Substation,substation,industrial,multipolygon,43.14830085,-93.8701753,56.7,Hancock County,354.0,1034.0,1410.0,4.9,-48.2,3.9,3.6836627,new
129,10/12/2022,2022.0,2026.0,IA,MISO,ITC Midwest,cerro gordo,0,0,0,1,0,0,0,0,0,250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,40066,1,40066,Killdeer Substation,substation,transmission,multipolygon,43.09991883,-93.29319881,56.7,Cerro Gordo County,88.0,220.0,311.0,2.0,-42.4,3.9,4.3315969,killdeer
130,2/15/2008,2008.0,2009.0,IA,MISO,MidAmerican Energy Company,poweshiek,0,0,0,1,0,0,0,0,0,251.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,4546,1,4546,Montezuma Switching Station,substation,transmission,multipolygon,41.61053406,-92.56350782,56.7,Poweshiek County,215.0,824.0,1053.0,2.8,-57.8,4.0,4.0369925,montezuma
131,10/30/2009,2009.0,2010.0,IA,MISO,ITC Midwest,cerro gordo,0,0,0,1,0,0,0,0,0,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,17986,1,17986,Hancock Substation,substation,transmission,multipolygon,43.07486798,-93.60585137,56.7,Hancock County,118.0,398.0,527.0,2.8,-53.1,3.9,4.2280307,hancock
132,5/19/2014,2014.0,2016.0,IA,MISO,MidAmerican Energy Company,pottawattamie,0,0,0,1,0,0,0,0,0,232.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,43050,1,43050,Overland Trail Substation,substation,transmission,multipolygon,41.19829851,-95.79774953,56.7,Pottawattamie County,560.0,1096.0,1673.0,23.4,-32.0,4.1,3.8076816,overland
133,10/31/2022,2022.0,2029.0,IA,MISO,MidAmerican Energy Company,adair,0,0,0,1,0,0,0,0,0,263.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,42999,1,42999,Orient Wind Farm,substation,generation,multipolygon,41.18756186,-94.39794995,56.7,Adair County,234.0,559.0,806.0,2.5,-40.3,4.1,4.32862,orient
134,4/29/2019,2019.0,2022.0,IA,MISO,ITC Midwest,tama,0,0,0,1,0,0,0,0,0,169.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,22165,1,22165,Traer Substation,substation,distribution,multipolygon,42.1661785,-92.51312226,56.7,Tama County,404.0,794.0,1232.0,5.9,-31.7,3.9,3.9057925,traer
135,3/11/2009,2009.0,2012.0,IA,MISO,ITC Midwest,howard,0,0,0,1,0,0,0,0,0,102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,17872,1,17872,Adams Ridge Substation,substation,distribution,multipolygon,42.52287194,-93.12454762,56.7,Hardin County,387.0,850.0,1255.0,6.9,-36.9,3.9,4.2381554,adams
136,9/16/2022,2022.0,2030.0,IA,MISO,Midamerican Energy Company,taylor,0,0,0,1,0,0,0,0,0,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,9617,1,9617,Madison County Switching Station,substation,transmission,multipolygon,41.33624682,-93.90864658,56.7,Madison County,434.0,988.0,1450.0,5.4,-38.2,4.0,3.8941522,madison
137,4/29/2019,2019.0,2022.0,IA,MISO,ITC Midwest,howard,0,0,0,1,0,0,0,0,0,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,4552,1,4552,Hazleton Substation,substation,transmission,multipolygon,42.58592822,-91.90181713,56.7,Buchanan County,186.0,333.0,531.0,5.9,-27.7,3.9,3.7159626,hazleton
138,2/22/2005,2005.0,2006.0,IA,MISO,ITC Midwest,story,0,0,0,1,0,0,0,0,0,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,13977,1,13977,Fernald Substation,substation,transmission,multipolygon,42.08560243,-93.44557771,56.7,Story County,72.0,157.0,232.0,2.5,-36.6,4.0,4.6536088,fernald
139,10/7/2022,2022.0,2024.0,IA,MISO,ITC Midwest,lee,0,0,0,1,0,0,0,0,0,185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,38662,1,38662,Wever Substation,substation,industrial,multipolygon,40.69505309,-91.23693927,56.7,Lee County,416.0,870.0,1314.0,6.9,-34.6,4.1,3.3562765,wever
140,4/29/2019,2019.0,2022.0,IA,MISO,ITC Midwest,fayette,0,0,0,1,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,43625,1,43625,Windsor Transmission Substation,substation,distribution,multipolygon,42.95122266,-91.854121,56.7,Fayette County,170.0,367.0,551.0,2.9,-35.8,3.8,4.1838632,windsor
141,4/29/2019,2019.0,2023.0,IA,MISO,ITC Midwest,des moines,0,0,0,1,0,0,0,0,0,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,39801,1,39801,Burlington Generating Station,substation,generation,multipolygon,40.74113177,-91.11821416,56.7,Des Moines County,909.0,910.0,1855.0,118.2,-0.1,4.0,2.9160216,burlington
142,6/25/2020,2020.0,2025.0,IA,MISO,ITC Midwest,lee,0,0,0,1,0,0,0,0,0,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,38662,1,38662,Wever Substation,substation,industrial,multipolygon,40.69505309,-91.23693927,56.7,Lee County,416.0,870.0,1314.0,6.9,-34.6,4.1,3.3562765,wever
143,10/20/2022,2022.0,2026.0,IA,MISO,MidAmerican Energy Company,taylor,0,0,0,1,0,0,0,0,0,400.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,42999,1,42999,Orient Wind Farm,substation,generation,multipolygon,41.18756186,-94.39794995,56.7,Adair County,234.0,559.0,806.0,2.5,-40.3,4.1,4.32862,orient
144,6/16/2017,2017.0,2021.0,IA,MISO,Dairyland Power Cooperative,howard,0,0,0,1,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,43511,1,43511,Rice Transmission Substation,substation,transmission,multipolygon,43.3641511,-92.37704719,56.7,Howard County,134.0,278.0,415.0,1.5,-34.7,3.8,3.9326501,rice
145,1/22/2019,2019.0,2023.0,IA,MISO,ITC Midwest,clinton,0,0,0,1,0,0,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,18095,1,18095,Calamus East Substation,substation,transmission,multipolygon,41.82244367,-90.68564671,56.7,Clinton County,174.0,493.0,674.0,3.3,-47.3,3.9,3.6137617,calamus
146,10/20/2022,2022.0,2026.0,IA,MISO,ITC Midwest,cerro gordo,0,0,0,1,0,0,0,0,0,194.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,40066,1,40066,Killdeer Substation,substation,transmission,multipolygon,43.09991883,-93.29319881,56.7,Cerro Gordo County,88.0,220.0,311.0,2.0,-42.4,3.9,4.3315969,killdeer
147,11/16/2015,2015.0,2020.0,IA,MISO,MidAmerican Energy Company,adair,0,0,0,1,0,0,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,7901,1,7901,Rolling Hills Substation,substation,generation,multipolygon,41.17866171,-94.77488723,56.7,Cass County,33.0,101.0,134.0,0.7,-50.7,4.1,4.0602746,rolling
148,1/23/2008,2008.0,2010.0,IA,MISO,ITC Midwest,emmet,0,0,0,1,0,0,0,0,0,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,39949,1,39949,Winnco Substation,substation,distribution,multipolygon,43.38517625,-93.90159464,56.7,Winnebago County,269.0,609.0,894.0,3.3,-38.0,3.9,4.7377787,winnco
149,12/5/2022,2022.0,2026.0,IA,MISO,ITC Midwest,buchanan,0,0,0,1,0,0,0,0,0,200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,4549,1,4549,Duane Arnold Substation,substation,generation,multipolygon,42.10001394,-91.78122862,56.7,Linn County,397.0,573.0,998.0,14.9,-17.6,3.9,3.3417344,duane
150,12/13/2006,2006.0,2010.0,IA,MISO,ITC Midwest,wapello,0,0,0,1,0,0,0,0,0,600.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4547,1,4547,Ottumwa Generation Station,substation,generation,multipolygon,41.09278579,-92.55399974,56.7,Wapello County,22.0,88.0,113.0,4.0,-58.4,4.0,3.343981,ottumwa
151,9/15/2022,2022.0,2024.0,IA,MISO,ITC Midwest,winnebago,0,0,0,1,0,0,0,0,0,199.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,43633,1,43633,Bison Substation,substation,transmission,multipolygon,43.43214488,-94.01506634,56.7,Kossuth County,111.0,370.0,489.0,1.5,-53.0,3.9,4.5890536,bison
152,4/29/2019,2019.0,2022.0,IA,MISO,ITC Midwest,clinton,0,0,0,1,0,0,0,0,0,250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,9783,1,9783,Salem Substation,substation,transmission,multipolygon,42.40220317,-90.66396539,56.7,Dubuque County,828.0,1276.0,2136.0,11.0,-21.0,3.9,3.9698966,salem
153,6/28/2010,2010.0,2012.0,IA,MISO,ITC Midwest,johnson,0,0,0,1,0,0,0,0,0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,12460,1,12460,Bertram Substation,substation,transmission,multipolygon,41.95826477,-91.5570675,56.7,Linn County,1098.0,1190.0,2346.0,27.5,-3.9,3.9,3.1879237,bertram
154,10/20/2022,2022.0,2027.0,IA,MISO,"Duke Energy Indiana, LLC",greene,0,0,0,1,0,0,0,0,0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,42425,1,42425,Drager Switching Station,substation,transmission,multipolygon,42.08517925,-94.73496318,56.7,Carroll County,241.0,633.0,883.0,4.8,-44.4,4.0,4.0304818,drager
155,10/10/2022,2022.0,2027.0,IA,MISO,Midamerican Energy Company,chickasaw,0,0,0,1,0,0,0,0,0,130.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,4552,1,4552,Hazleton Substation,substation,transmission,multipolygon,42.58592822,-91.90181713,56.7,Buchanan County,186.0,333.0,531.0,5.9,-27.7,3.9,3.7159626,hazleton
156,4/29/2019,2019.0,2022.0,IA,MISO,MidAmerican Energy Company,mills,0,0,0,1,0,0,0,0,0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,21159,1,21159,Hastings Substation,substation,distribution,multipolygon,40.99361633,-95.5002071,56.7,Mills County,95.0,351.0,455.0,3.5,-56.3,4.1,4.0566497,hastings
157,10/28/2022,2022.0,2027.0,IA,MISO,ITC Midwest,marshall,0,0,0,1,0,0,0,0,0,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,7708,1,7708,Marshalltown Substation,substation,generation,multipolygon,42.04509539,-92.86176179,56.7,Marshall County,706.0,535.0,1269.0,104.0,13.5,3.9,3.3149962,marshalltown
158,3/12/2018,2018.0,2020.0,IA,MISO,SMMPA,fayette,0,0,0,1,0,0,0,0,0,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,43625,1,43625,Windsor Transmission Substation,substation,distribution,multipolygon,42.95122266,-91.854121,56.7,Fayette County,170.0,367.0,551.0,2.9,-35.8,3.8,4.1838632,windsor
159,9/5/2022,2022.0,2024.0,IA,MISO,ITC Midwest,union,0,0,0,1,0,0,0,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,18897,1,18897,Creston Substation,substation,distribution,multipolygon,41.05764721,-94.359596,56.7,Union County,266.0,472.0,754.0,8.2,-27.3,4.1,4.1222744,creston
160,6/25/2020,2020.0,2024.0,IA,MISO,Midamerican Energy Company,adams,0,0,0,1,0,0,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,18897,1,18897,Creston Substation,substation,distribution,multipolygon,41.05764721,-94.359596,56.7,Union County,266.0,472.0,754.0,8.2,-27.3,4.1,4.1222744,creston
161,3/12/2018,2018.0,2020.0,IA,MISO,ITC Midwest,linn,0,0,0,1,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,11184,1,11184,Fairfax Substation,substation,transmission,multipolygon,41.91520361,-91.7728455,56.7,Linn County,902.0,892.0,1836.0,201.7,0.5,3.9,3.9731634,fairfax
162,10/6/2022,2022.0,2027.0,IA,MISO,ITC Midwest,linn,0,0,0,1,0,0,0,0,0,300.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,26453,1,26453,Sub 4,substation,traction,multipolygon,42.82221867,-95.76058872,56.7,Cherokee County,352.0,987.0,1359.0,3.6,-46.7,4.0,4.2952776,sub
163,10/14/2022,2022.0,2026.0,IA,MISO,MidAmerican Energy Company,polk,0,0,0,1,0,0,0,0,0,170.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6894,1,6894,SE Polk Substation,substation,transmission,multipolygon,41.54172707,-93.52721404,56.7,Polk County,803.0,418.0,1251.0,133.6,30.8,4.0,3.4071972,se
164,6/25/2020,2020.0,2024.0,IA,MISO,Midamerican Energy Company,plymouth,0,0,0,1,0,0,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,40227,1,40227,O'Brien County Substation,substation,transmission,multipolygon,43.20782781,-95.58168815,56.7,O'Brien County,279.0,858.0,1162.0,4.3,-49.8,4.0,4.1941185,o'brien
165,12/18/2008,2008.0,2010.0,IA,MISO,ITC Midwest,clinton,0,0,0,1,0,0,0,0,0,250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,2398,1,2398,Rock Creek Substation,substation,transmission,multipolygon,41.79101587,-90.29537464,56.7,Clinton County,525.0,664.0,1214.0,57.9,-11.4,3.9,3.4127278,rock
166,3/12/2018,2018.0,2020.0,IA,MISO,ITC Midwest,clinton,0,0,0,1,0,0,0,0,0,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,2398,1,2398,Rock Creek Substation,substation,transmission,multipolygon,41.79101587,-90.29537464,56.7,Clinton County,525.0,664.0,1214.0,57.9,-11.4,3.9,3.4127278,rock
167,4/29/2019,2019.0,2022.0,IA,MISO,ITC Midwest,cerro gordo,0,0,0,1,0,0,0,0,0,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,18216,1,18216,Emery 161 Substation,substation,transmission,multipolygon,43.09588132,-93.29314011,56.7,Cerro Gordo County,88.0,220.0,311.0,2.0,-42.4,3.9,4.601615,emery
168,6/16/2017,2017.0,2021.0,IA,MISO,ITC Midwest,cerro gordo,0,0,0,1,0,0,0,0,0,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,18216,1,18216,Emery 161 Substation,substation,transmission,multipolygon,43.09588132,-93.29314011,56.7,Cerro Gordo County,88.0,220.0,311.0,2.0,-42.4,3.9,4.601615,emery
169,10/24/2022,2022.0,2026.0,IA,MISO,ITC Midwest,louisa,0,0,0,1,0,0,0,0,0,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,36065,1,36065,Newport Substation,substation,distribution,multipolygon,42.03676474,-91.67747197,56.7,Linn County,990.0,847.0,1890.0,673.2,7.6,3.9,3.7781649,newport
170,3/12/2018,2018.0,2022.0,IA,MISO,ITC Midwest,boone,0,0,0,1,0,0,0,0,0,225.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,34310,1,34310,Doud Substation,substation,transmission,multipolygon,42.0863366,-93.80756232,56.7,Boone County,440.0,709.0,1170.0,3.8,-23.0,4.0,4.5261898,doud
171,9/8/2011,2011.0,2010.0,IA,MISO,MidAmerican Energy Company,carroll,0,0,0,1,0,0,0,0,0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,42435,1,42435,Victory Substation,substation,generation,multipolygon,42.11473153,-95.13094837,56.7,Crawford County,210.0,652.0,872.0,2.3,-50.7,4.0,4.2036195,victory
172,7/8/2020,2020.0,2024.0,IA,MISO,ITC Midwest,clinton,0,0,0,1,0,0,0,0,0,125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,2398,1,2398,Rock Creek Substation,substation,transmission,multipolygon,41.79101587,-90.29537464,56.7,Clinton County,525.0,664.0,1214.0,57.9,-11.4,3.9,3.4127278,rock
173,3/12/2018,2018.0,2023.0,IA,MISO,MidAmerican Energy Company,scott,0,0,0,1,0,0,0,0,0,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,26453,1,26453,Sub 4,substation,traction,multipolygon,42.82221867,-95.76058872,56.7,Cherokee County,352.0,987.0,1359.0,3.6,-46.7,4.0,4.2952776,sub
174,9/16/2022,2022.0,2030.0,IA,MISO,ITC Midwest,washington,0,0,0,1,0,0,0,0,0,240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,7708,1,7708,Marshalltown Substation,substation,generation,multipolygon,42.04509539,-92.86176179,56.7,Marshall County,706.0,535.0,1269.0,104.0,13.5,3.9,3.3149962,marshalltown
175,12/14/2020,2020.0,2023.0,IA,MISO,ITC Midwest,story,0,0,0,1,0,0,0,0,0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1328,1,1328,Story County Substation,substation,transmission,multipolygon,42.085811,-93.27177265,56.7,Story County,24.0,85.0,113.0,1.2,-54.0,4.0,4.5208454,story
176,4/30/2008,2008.0,2010.0,IA,MISO,ITC Midwest,webster,0,0,0,1,0,0,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1335,1,1335,Boone Quartz Substation,substation,distribution,multipolygon,42.06629215,-93.84514213,56.7,Boone County,727.0,1009.0,1784.0,20.7,-15.8,4.0,4.6855831,boone
177,2/15/2008,2008.0,2011.0,IA,MISO,MidAmerican Energy Company,washington,0,0,0,1,0,0,0,0,0,501.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,213,1,213,Hills Substation,substation,transmission,multipolygon,41.57072705,-91.5357255,56.7,Johnson County,226.0,195.0,428.0,3.5,7.2,4.0,3.4002211,hills
178,12/2/2022,2022.0,2026.0,IA,MISO,Midamerican Energy Company,woodbury,0,0,0,1,0,0,0,0,0,118.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,477,1,477,Raun Substation,substation,transmission,multipolygon,42.32936646,-96.36550818,56.7,Woodbury County,179.0,489.0,678.0,3.3,-45.7,4.1,3.9356732,raun
179,6/19/2009,2009.0,2011.0,IA,MISO,ITC Midwest,hancock,0,0,0,1,0,0,0,0,0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,40828,1,40828,Lime Creek Substation,substation,transmission,multipolygon,43.2480897,-93.20394441,56.7,Cerro Gordo County,124.0,200.0,329.0,3.6,-23.1,3.9,4.3215199,lime
180,9/16/2022,2022.0,2030.0,IA,MISO,Midamerican Energy Company,webster,0,0,0,1,0,0,0,0,0,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,9647,1,9647,Webster Substation,substation,transmission,multipolygon,42.56626556,-94.09210119,56.7,Webster County,253.0,503.0,767.0,7.3,-32.6,4.0,3.8539557,webster
